epoch,train_loss,val_loss,val_AUROC,check,dataset,variant,seed,done
17,0.9081292018890381,0.7303030931701263,0.8787147924289713,A4_depth_longer,rel-stack,L2-skip,42,False
18,0.9128698409199715,0.73812922666825,0.8793488255244242,A4_depth_longer,rel-stack,L2-skip,42,False
19,0.9110895462632179,0.7710360580434402,0.880547900824757,A4_depth_longer,rel-stack,L2-skip,42,False
20,0.9018668074905872,0.7581783147262675,0.8827119760773379,A4_depth_longer,rel-stack,L2-skip,42,False
21,0.9085261036455631,0.7412162421359902,0.8779236518079022,A4_depth_longer,rel-stack,L2-skip,42,False
22,0.8902325210273265,0.6865358133578584,0.8802493214549286,A4_depth_longer,rel-stack,L2-skip,42,False
23,0.9000272288620472,0.7303329900439296,0.8837553806443996,A4_depth_longer,rel-stack,L2-skip,42,False
24,0.8907864128649234,0.7208746419776053,0.8833587116103068,A4_depth_longer,rel-stack,L2-skip,42,False
25,0.8954008939862251,0.7567540593445301,0.8814883535029399,A4_depth_longer,rel-stack,L2-skip,42,False
26,0.8937043790221214,0.7204794784386953,0.8834423736919204,A4_depth_longer,rel-stack,L2-skip,42,False
27,0.8939153973460198,0.6771583265314499,0.8805001834097744,A4_depth_longer,rel-stack,L2-skip,42,False
28,0.8847521159052849,0.6997707553562664,0.8791460588261465,A4_depth_longer,rel-stack,L2-skip,42,False
29,0.8888072818517685,0.7238450173643374,0.8838490157552334,A4_depth_longer,rel-stack,L2-skip,42,False
30,0.8924590582847596,0.6498154434597209,0.8818292685309559,A4_depth_longer,rel-stack,L2-skip,42,True
1,1.0178735867738724,0.8092083679955631,0.8612256016688508,A4_depth_longer,rel-stack,L8-skip,42,False
2,0.9699919275939465,0.8421408886178618,0.8613456583468784,A4_depth_longer,rel-stack,L8-skip,42,False
3,0.9684697188138962,0.7895940496985402,0.8719624028531375,A4_depth_longer,rel-stack,L8-skip,42,False
4,0.948824439227581,0.8024347204537619,0.8687267986933662,A4_depth_longer,rel-stack,L8-skip,42,False
5,0.9363289563059807,0.7415470859656731,0.8675457205843478,A4_depth_longer,rel-stack,L8-skip,42,False
6,0.942122013270855,0.7525680537025133,0.870027123109643,A4_depth_longer,rel-stack,L8-skip,42,False
7,0.935196077376604,0.7714884537493899,0.8785012373591046,A4_depth_longer,rel-stack,L8-skip,42,False
8,0.937214941084385,0.7173388735169456,0.8835632780277158,A4_depth_longer,rel-stack,L8-skip,42,False
9,0.9269773584008217,0.7233548904103893,0.8818233175259826,A4_depth_longer,rel-stack,L8-skip,42,False
10,0.9333005172610283,0.7340225018560886,0.8828231683929031,A4_depth_longer,rel-stack,L8-skip,42,False
11,0.9344761061668396,0.768857337623125,0.8816860292830112,A4_depth_longer,rel-stack,L8-skip,42,False
12,0.9210244172513485,0.7525705186029276,0.8841044018659072,A4_depth_longer,rel-stack,L8-skip,42,False
13,0.907173192858696,0.7475677290487857,0.8784702493774847,A4_depth_longer,rel-stack,L8-skip,42,False
14,0.9186396976709366,0.7536301920633941,0.8801112104121885,A4_depth_longer,rel-stack,L8-skip,42,False
15,0.9153549847006798,0.753923598233433,0.8846786042434385,A4_depth_longer,rel-stack,L8-skip,42,False
16,0.9093206613063812,0.6692059968731233,0.8805931771842327,A4_depth_longer,rel-stack,L8-skip,42,False
17,0.9131177629828453,0.7745324124892553,0.8855709218922544,A4_depth_longer,rel-stack,L8-skip,42,False
18,0.9069417690932751,0.7422968982053655,0.8817689655110525,A4_depth_longer,rel-stack,L8-skip,42,False
19,0.9075698321163654,0.693138352107434,0.8819283177139837,A4_depth_longer,rel-stack,L8-skip,42,False
20,0.8960956224799156,0.722992983779737,0.8807055154535542,A4_depth_longer,rel-stack,L8-skip,42,False
21,0.9036128122508525,0.7325416993172396,0.8843077924999608,A4_depth_longer,rel-stack,L8-skip,42,False
22,0.8997705205082893,0.6908730768731662,0.8806113558389405,A4_depth_longer,rel-stack,L8-skip,42,False
23,0.9082788948714733,0.7014222012921458,0.8798218608174085,A4_depth_longer,rel-stack,L8-skip,42,True
1,0.4927392735126171,0.48673852533102036,0.6600100965426043,A4_depth_longer,rel-trial,L2,42,False
2,0.4715593216267038,0.5002249181270599,0.6737967914438503,A4_depth_longer,rel-trial,L2,42,False
3,0.4638449638447863,0.478463739156723,0.673881673881674,A4_depth_longer,rel-trial,L2,42,False
4,0.4539050814953256,0.48273755609989166,0.6719293778117309,A4_depth_longer,rel-trial,L2,42,False
5,0.45037486071282246,0.4850902855396271,0.6755480501610531,A4_depth_longer,rel-trial,L2,42,False
6,0.44516280230055466,0.4765373542904854,0.6845768610474492,A4_depth_longer,rel-trial,L2,42,False
7,0.4434228133648,0.5224220231175423,0.6645714107014418,A4_depth_longer,rel-trial,L2,42,False
8,0.4349623760010334,0.4845802113413811,0.6663852143728305,A4_depth_longer,rel-trial,L2,42,False
9,0.42996347394395384,0.4817127510905266,0.6756508025857871,A4_depth_longer,rel-trial,L2,42,False
10,0.42158044525917543,0.4892203211784363,0.6864487421762964,A4_depth_longer,rel-trial,L2,42,False
11,0.41882366259047327,0.4940652921795845,0.681159226050867,A4_depth_longer,rel-trial,L2,42,False
12,0.4071287284506128,0.4889449030160904,0.6750074830570186,A4_depth_longer,rel-trial,L2,42,False
13,0.40589680633646374,0.5107051059603691,0.6824548001018589,A4_depth_longer,rel-trial,L2,42,False
14,0.3967735970273931,0.4967042803764343,0.6502977586568918,A4_depth_longer,rel-trial,L2,42,False
15,0.3952812723656918,0.5165646597743034,0.6624270122722136,A4_depth_longer,rel-trial,L2,42,False
16,0.38154879846471423,0.5160916447639465,0.670508713852367,A4_depth_longer,rel-trial,L2,42,True
1,0.49389751667672016,0.49580729752779007,0.6332185186674352,A4_depth_longer,rel-trial,L2,43,False
2,0.4754077716076628,0.4939424842596054,0.6613771505412372,A4_depth_longer,rel-trial,L2,43,False
3,0.46334492779792624,0.5079159960150719,0.682959627232073,A4_depth_longer,rel-trial,L2,43,False
4,0.45867242458018853,0.47832804173231125,0.6784385205437837,A4_depth_longer,rel-trial,L2,43,False
5,0.449458823559132,0.4800148904323578,0.6704372339047262,A4_depth_longer,rel-trial,L2,43,False
6,0.44727755353805865,0.4832996726036072,0.672434204941945,A4_depth_longer,rel-trial,L2,43,False
7,0.43977592980608027,0.49799374490976334,0.6638186375028481,A4_depth_longer,rel-trial,L2,43,False
8,0.4346606604596402,0.48159435391426086,0.6788405952492641,A4_depth_longer,rel-trial,L2,43,False
9,0.42846934465651815,0.504861868917942,0.6822537627491188,A4_depth_longer,rel-trial,L2,43,True
1,0.49128474960935875,0.48588986694812775,0.6596839692814925,A4_depth_longer,rel-trial,L2,44,False
2,0.4742190076949749,0.49357910454273224,0.6684581328544177,A4_depth_longer,rel-trial,L2,44,False
3,0.46150920175491494,0.4793754294514656,0.6664879667975643,A4_depth_longer,rel-trial,L2,44,False
4,0.4592997006913449,0.48136184364557266,0.6698609268268712,A4_depth_longer,rel-trial,L2,44,False
5,0.4504759083402918,0.4764614477753639,0.6833527669440982,A4_depth_longer,rel-trial,L2,44,False
6,0.4415975092573369,0.5025543570518494,0.6679220332471106,A4_depth_longer,rel-trial,L2,44,False
7,0.43873886478708146,0.47734440118074417,0.6842194613092446,A4_depth_longer,rel-trial,L2,44,False
8,0.43466770331910315,0.4908912181854248,0.6766515218527602,A4_depth_longer,rel-trial,L2,44,False
9,0.42692247286755985,0.48908913135528564,0.6775584236884546,A4_depth_longer,rel-trial,L2,44,False
10,0.42138211714460494,0.5091337263584137,0.6743373585478849,A4_depth_longer,rel-trial,L2,44,False
11,0.4175626191687077,0.49584298580884933,0.6681364730900334,A4_depth_longer,rel-trial,L2,44,False
12,0.4052443466287978,0.5006487518548965,0.6650807053283834,A4_depth_longer,rel-trial,L2,44,False
13,0.40389015890182334,0.5002393499016762,0.6753514803050407,A4_depth_longer,rel-trial,L2,44,True
1,0.5025262877028039,0.5123841315507889,0.5831870228155058,A4_depth_longer,rel-trial,L8,42,False
2,0.49477914419580016,0.5003670156002045,0.6123106339824607,A4_depth_longer,rel-trial,L8,42,False
3,0.48064247344402555,0.4953240677714348,0.65930423205965,A4_depth_longer,rel-trial,L8,42,False
4,0.4722005116178634,0.4840864911675453,0.665254937700758,A4_depth_longer,rel-trial,L8,42,False
5,0.46610181255543487,0.485807329416275,0.6531033466017986,A4_depth_longer,rel-trial,L8,42,False
6,0.46367677285316145,0.4991674944758415,0.6635170814737379,A4_depth_longer,rel-trial,L8,42,False
7,0.4574364918343564,0.4905519038438797,0.678840595249264,A4_depth_longer,rel-trial,L8,42,False
8,0.45168666763508575,0.4903533011674881,0.6706829462247419,A4_depth_longer,rel-trial,L8,42,False
9,0.4490421826535083,0.48583606630563736,0.67282734465397,A4_depth_longer,rel-trial,L8,42,False
10,0.4418789027853215,0.4921089857816696,0.6761511622192737,A4_depth_longer,rel-trial,L8,42,False
11,0.4366903222621755,0.48791714757680893,0.6715585755833435,A4_depth_longer,rel-trial,L8,42,False
12,0.4352687939684442,0.48205333203077316,0.6692310097882854,A4_depth_longer,rel-trial,L8,42,False
13,0.4274938442605607,0.5095839127898216,0.6737521164765747,A4_depth_longer,rel-trial,L8,42,True
1,0.5005593731048259,0.5063785314559937,0.6061097485246092,A4_depth_longer,rel-trial,L8,43,False
2,0.4847820629464819,0.4824053719639778,0.6626369846184088,A4_depth_longer,rel-trial,L8,43,False
3,0.4726970462088889,0.4893302246928215,0.6539119635094868,A4_depth_longer,rel-trial,L8,43,False
4,0.4649500269839104,0.4871586859226227,0.6687351176515264,A4_depth_longer,rel-trial,L8,43,False
5,0.46045197324549897,0.5029717683792114,0.6423813544556578,A4_depth_longer,rel-trial,L8,43,False
6,0.4588683697771519,0.48409102857112885,0.6682839004820429,A4_depth_longer,rel-trial,L8,43,False
7,0.45086991786956787,0.4837556779384613,0.67376105147003,A4_depth_longer,rel-trial,L8,43,False
8,0.4451934555743603,0.4920644834637642,0.6602736788495303,A4_depth_longer,rel-trial,L8,43,False
9,0.4419080722839274,0.4928221330046654,0.6631641492322607,A4_depth_longer,rel-trial,L8,43,False
10,0.4371925199285467,0.4942198842763901,0.663646638878837,A4_depth_longer,rel-trial,L8,43,False
11,0.4295093962486754,0.5011427253484726,0.6465361264122874,A4_depth_longer,rel-trial,L8,43,False
12,0.43265183365091364,0.49842844158411026,0.6475547156661707,A4_depth_longer,rel-trial,L8,43,False
13,0.4295228383642562,0.4873999059200287,0.6586475100406989,A4_depth_longer,rel-trial,L8,43,True
1,0.49687339904460504,0.49260516464710236,0.6421222396454593,A4_depth_longer,rel-trial,L8,44,False
2,0.4841289647082065,0.49333973228931427,0.6591880771447335,A4_depth_longer,rel-trial,L8,44,False
3,0.4706313115485171,0.48735979944467545,0.6591255321905477,A4_depth_longer,rel-trial,L8,44,False
4,0.4641174851579869,0.49725208431482315,0.6682392255147673,A4_depth_longer,rel-trial,L8,44,False
5,0.45897025186964807,0.4846920445561409,0.6580265279955683,A4_depth_longer,rel-trial,L8,44,False
6,0.45524329200704045,0.548303946852684,0.6672787137183422,A4_depth_longer,rel-trial,L8,44,False
7,0.44929209414948806,0.48954112082719803,0.6717864179164488,A4_depth_longer,rel-trial,L8,44,False
8,0.4449025481305224,0.4959716722369194,0.6710939559236774,A4_depth_longer,rel-trial,L8,44,False
9,0.44063541293144226,0.4973388686776161,0.6678237483191043,A4_depth_longer,rel-trial,L8,44,False
10,0.435185248547412,0.5095497816801071,0.6657061548702417,A4_depth_longer,rel-trial,L8,44,False
11,0.4285901448828109,0.5062152817845345,0.6600726414967901,A4_depth_longer,rel-trial,L8,44,False
12,0.4241373019015535,0.506501317024231,0.6728541496343354,A4_depth_longer,rel-trial,L8,44,False
13,0.4220844101398549,0.5038972124457359,0.6596035543403964,A4_depth_longer,rel-trial,L8,44,False
14,0.4140220265439216,0.5183054879307747,0.6659027247262541,A4_depth_longer,rel-trial,L8,44,False
15,0.4094414945612562,0.5372734367847443,0.6599386165949633,A4_depth_longer,rel-trial,L8,44,False
16,0.4028443820933078,0.5623688101768494,0.6607517009993791,A4_depth_longer,rel-trial,L8,44,False
17,0.3999095622529375,0.4986615926027298,0.6469962785752259,A4_depth_longer,rel-trial,L8,44,False
18,0.39256324920248475,0.5362851023674011,0.6701155741403421,A4_depth_longer,rel-trial,L8,44,True
1,0.4928662396491842,0.4997265487909317,0.651146583035128,A4_depth_longer,rel-trial,L2-skip,42,False
2,0.47449815083057323,0.499356672167778,0.6765889768985744,A4_depth_longer,rel-trial,L2-skip,42,False
3,0.46486527425177554,0.4864686131477356,0.6804980365351883,A4_depth_longer,rel-trial,L2-skip,42,False
4,0.4606790910375879,0.4867052286863327,0.6826469024611439,A4_depth_longer,rel-trial,L2-skip,42,False
5,0.4526608649720537,0.48083125054836273,0.6647769155509093,A4_depth_longer,rel-trial,L2-skip,42,False
6,0.44520690086040093,0.48357897251844406,0.6669347164703203,A4_depth_longer,rel-trial,L2-skip,42,False
7,0.44706234652945337,0.4758594483137131,0.6802835966922655,A4_depth_longer,rel-trial,L2-skip,42,False
8,0.43636942036608434,0.4836921989917755,0.6793677598631159,A4_depth_longer,rel-trial,L2-skip,42,False
9,0.43129708031390573,0.5011410713195801,0.6707856986494757,A4_depth_longer,rel-trial,L2-skip,42,False
10,0.42207534706338923,0.48031606525182724,0.6830177046895314,A4_depth_longer,rel-trial,L2-skip,42,False
11,0.41699867996763673,0.47967327386140823,0.6798368470195095,A4_depth_longer,rel-trial,L2-skip,42,False
12,0.409166322743639,0.49957358092069626,0.6674574135874445,A4_depth_longer,rel-trial,L2-skip,42,False
13,0.3977637062681482,0.4975980669260025,0.6655631949749597,A4_depth_longer,rel-trial,L2-skip,42,False
14,0.38959549589360015,0.5805826634168625,0.6660233471378982,A4_depth_longer,rel-trial,L2-skip,42,False
15,0.388485867926415,0.5117354318499565,0.6471928484312385,A4_depth_longer,rel-trial,L2-skip,42,False
16,0.37717486949677165,0.5308809876441956,0.6502307462059784,A4_depth_longer,rel-trial,L2-skip,42,True
1,0.4951027346418259,0.4978560581803322,0.6192397214069041,A4_depth_longer,rel-trial,L2-skip,43,False
2,0.47297488818777367,0.48860617727041245,0.6626905945791395,A4_depth_longer,rel-trial,L2-skip,43,False
3,0.46520644870210204,0.483650378882885,0.6689450899977216,A4_depth_longer,rel-trial,L2-skip,43,False
4,0.45697646699053174,0.4905858337879181,0.6761332922323634,A4_depth_longer,rel-trial,L2-skip,43,False
5,0.4525668183539776,0.4731747806072235,0.6800780918427978,A4_depth_longer,rel-trial,L2-skip,43,False
6,0.44490990169504857,0.4822123050689697,0.6766872618265807,A4_depth_longer,rel-trial,L2-skip,43,False
7,0.44081681459508043,0.4919709712266922,0.6753693502919509,A4_depth_longer,rel-trial,L2-skip,43,False
8,0.4322251601422087,0.484538696706295,0.669052309919183,A4_depth_longer,rel-trial,L2-skip,43,False
9,0.42488511192037703,0.4913584887981415,0.674042503763866,A4_depth_longer,rel-trial,L2-skip,43,False
10,0.42024960987111354,0.4927104711532593,0.6684894053315105,A4_depth_longer,rel-trial,L2-skip,43,False
11,0.41535642489473873,0.5128679573535919,0.6633562515915458,A4_depth_longer,rel-trial,L2-skip,43,True
1,0.4918564773620443,0.4903050810098648,0.6612386581426829,A4_depth_longer,rel-trial,L2-skip,44,False
2,0.4709566793543227,0.4907606467604637,0.6683777179133217,A4_depth_longer,rel-trial,L2-skip,44,False
3,0.46270321911953866,0.48221129179000854,0.6815657682530747,A4_depth_longer,rel-trial,L2-skip,44,False
4,0.4559206708948663,0.4798223078250885,0.6675914384892714,A4_depth_longer,rel-trial,L2-skip,44,False
5,0.4487416617413785,0.48008469492197037,0.6784206505568735,A4_depth_longer,rel-trial,L2-skip,44,False
6,0.4529176893386435,0.48556695133447647,0.6673993361299864,A4_depth_longer,rel-trial,L2-skip,44,False
7,0.44088581077595973,0.47667498141527176,0.6868954918490522,A4_depth_longer,rel-trial,L2-skip,44,False
8,0.4346467231182342,0.49874599277973175,0.6694141771541152,A4_depth_longer,rel-trial,L2-skip,44,False
9,0.42738541707079464,0.49166588485240936,0.6754408302395919,A4_depth_longer,rel-trial,L2-skip,44,False
10,0.4188106675097283,0.5138149410486221,0.6617300827827144,A4_depth_longer,rel-trial,L2-skip,44,False
11,0.4177482825644473,0.514478325843811,0.6635483539508307,A4_depth_longer,rel-trial,L2-skip,44,False
12,0.40986626769634005,0.5035108029842377,0.6694588521213908,A4_depth_longer,rel-trial,L2-skip,44,False
13,0.4027406053340181,0.5020104050636292,0.6622885198736592,A4_depth_longer,rel-trial,L2-skip,44,True
1,0.5309115477064823,0.5002132281661034,0.6269193482815774,A4_depth_longer,rel-trial,L8-skip,42,False
2,0.4855374611438589,0.4999120458960533,0.6292379790831804,A4_depth_longer,rel-trial,L8-skip,42,False
3,0.47452651249601485,0.4843677654862404,0.6560250894616221,A4_depth_longer,rel-trial,L8-skip,42,False
4,0.46963631028824665,0.4935935512185097,0.6655095850142291,A4_depth_longer,rel-trial,L8-skip,42,False
5,0.45880743480743247,0.48454976081848145,0.653474148830186,A4_depth_longer,rel-trial,L8-skip,42,False
6,0.45325051406596567,0.4809333011507988,0.6746322133319037,A4_depth_longer,rel-trial,L8-skip,42,False
7,0.44950747426520005,0.47869347035884857,0.6773841913160799,A4_depth_longer,rel-trial,L8-skip,42,False
8,0.4417150762486965,0.48263635486364365,0.6677746058551013,A4_depth_longer,rel-trial,L8-skip,42,False
9,0.43936738498667455,0.49086346477270126,0.6716791979949874,A4_depth_longer,rel-trial,L8-skip,42,False
10,0.43344311701490523,0.48232252150774,0.6619221851419994,A4_depth_longer,rel-trial,L8-skip,42,False
11,0.4296661082734453,0.5201435089111328,0.6686681052006129,A4_depth_longer,rel-trial,L8-skip,42,False
12,0.42383491739313656,0.4938894361257553,0.662896099428607,A4_depth_longer,rel-trial,L8-skip,42,False
13,0.42071798126748267,0.4874512031674385,0.6705533888196427,A4_depth_longer,rel-trial,L8-skip,42,True
1,0.5215399702812763,0.5057865902781487,0.6124938013482906,A4_depth_longer,rel-trial,L8-skip,43,False
2,0.4856516896410191,0.4876885786652565,0.6739486863325872,A4_depth_longer,rel-trial,L8-skip,43,False
3,0.4711548844550518,0.47975844889879227,0.6766202493756673,A4_depth_longer,rel-trial,L8-skip,43,False
4,0.4634422025781997,0.4740534722805023,0.6892051876572001,A4_depth_longer,rel-trial,L8-skip,43,False
5,0.4563887468043794,0.4754246100783348,0.6748377181813714,A4_depth_longer,rel-trial,L8-skip,43,False
6,0.45324517247524665,0.47575416415929794,0.6821152703505645,A4_depth_longer,rel-trial,L8-skip,43,False
7,0.444972831518092,0.49451902508735657,0.6761958371865492,A4_depth_longer,rel-trial,L8-skip,43,False
8,0.44159485685064437,0.4845217168331146,0.6691684648340995,A4_depth_longer,rel-trial,L8-skip,43,False
9,0.4356620990215464,0.4834146052598953,0.657392143460255,A4_depth_longer,rel-trial,L8-skip,43,False
10,0.43186537826314886,0.5057820528745651,0.6755033751937778,A4_depth_longer,rel-trial,L8-skip,43,True
1,0.5366771265547327,0.5047159716486931,0.5920550038197098,A4_depth_longer,rel-trial,L8-skip,44,False
2,0.4903398593689533,0.4926571175456047,0.6438109534084767,A4_depth_longer,rel-trial,L8-skip,44,False
3,0.47169669955334764,0.5095150619745255,0.6781570682499475,A4_depth_longer,rel-trial,L8-skip,44,False
4,0.4638347435504832,0.4918120801448822,0.6685787552660617,A4_depth_longer,rel-trial,L8-skip,44,False
5,0.45891408210105084,0.47481244057416916,0.6771786864666123,A4_depth_longer,rel-trial,L8-skip,44,False
6,0.45251359774711286,0.47804485261440277,0.6842909412568856,A4_depth_longer,rel-trial,L8-skip,44,False
7,0.44474820063469256,0.4924756810069084,0.678648492889979,A4_depth_longer,rel-trial,L8-skip,44,False
8,0.4413660295466159,0.4954756796360016,0.6820169854225582,A4_depth_longer,rel-trial,L8-skip,44,False
9,0.4358029492357944,0.483683317899704,0.6692354772850129,A4_depth_longer,rel-trial,L8-skip,44,False
10,0.4287391666402208,0.5009332597255707,0.6749762105799257,A4_depth_longer,rel-trial,L8-skip,44,False
11,0.4226384809676637,0.491624653339386,0.6580712029628438,A4_depth_longer,rel-trial,L8-skip,44,False
12,0.4170095299152618,0.4932062178850174,0.6671223513328777,A4_depth_longer,rel-trial,L8-skip,44,True
